decs	30212	Personas que cuidan a quienes necesitan supervisión o asistencia por enfermedad o discapacidad. Pueden brindar los cuidados en la casa, en un hospital o en una institución. Aunque los cuidadores incluyen al personal médico entrenado, enfermeros y demás personal de salud , el concepto también se refiere a padres , esposos u otros miembros de la familia , amigos , miembros del clero, maestros , trabajadores sociales , compañeros pacientes , etc
decs	30349	Individuos que trabajan en la prestación de servicios de salud , ya sea como practicantes individuales o como empleados de instituciones y programas de salud, aunque no tengan entrenamiento profesional, y estén o no sujetos a regulación pública
decs	30349	Personal de Salud
decs	30349	personal sanitario
decs	30349	personal sanitario y de investigación
decs	30349	prestadores de servicios sanitarios
decs	30349	profesionales sanitarios
decs	30349	proveedores de asistencia sanitaria
decs	30349	proveedores de atención a la salud
decs	30349	Proveedores de Atención de Salud
decs	30349	proveedores de cuidados sanitarios
decs	30349	recursos humanos en salud
decs	30349	recursos humanos para la salud
decs	30349	trabajadores de la salud
decs	31652	asistentes de veterinaria
decs	31652	Asistentes de veterinarios , biólogos, biomédicos u otros científicos ocupados en la atención y manejo de animales , y que son entrenados en principios básicos de procesos de vida animal, rutina de laboratorio y procedimientos de atención de salud animal
decs	31652	asistentes veterinarios
decs	31652	ayudantes veterinarios
decs	31652	enfermeras veterinarias
decs	31652	técnicos de animales
decs	31652	técnicos de animales de laboratorio
decs	31652	técnicos en animales
decs	31652	técnicos en el manejo de animales
decs	31652	Tecnologos de Animales de Laboratorio
decs	3181	Agente Comunitario de Salud
decs	3181	Agentes Comunitarios de Salud
decs	3181	Agentes de Salud Comunitaria
decs	3181	asistentes en salud comunitaria
decs	3181	auxiliares de atención comunitaria
decs	3181	Auxiliares de Salud Comunitaria
decs	3181	Médicos de Pies Descalzos
decs	3181	Personas capacitadas para asistir al personal profesional de la salud en el contacto con residentes de la comunidad para evaluación de las necesidades de los servicios de salud
decs	3181	Trabajador de Salud Rural
decs	3181	Trabajadores Comunitarios de Salud
decs	3181	trabajadores de salud comunitaria
decs	3181	trabajadores para la salud comunitaria
decs	3181	trabajador sanitario comunitario
decs	31978	Individuos con un título en medicina veterinaria que les proporciona entrenamiento y calificación para tratar las enfermedades y lesiones de los animales
decs	31978	veterinarios
decs	32195	asistentes domiciliarios
decs	32195	Auxiliares de Atención a Domicilio
decs	32195	Auxiliares de Salud a Domicilio
decs	32195	Auxiliares Domésticos de Salud a Domicilio
decs	32195	ayudantes de cuidados domiciliarios
decs	32195	Personas que ayudan a enfermos, ancianos, discapacitados en la casa, llevando a cabo las tareas del cuidado personal y las faenas domésticas
decs	32349	astronautas
decs	32349	cosmonautas
decs	32349	Miembros de la tripulación de una nave espacial , incluyendo los que viajan al espacio y los que se están entrenando para un vuelo espacial
decs	32829	A finales de la Edad Media los barberos también hacían sangrías, vendían ungüentos, extraían dientes, aplicaban ventosas, y ponían enemas. Ellos generalmente tenían derecho a practicar la cirugía . En el siglo XVIII los barberos continuaron practicando la cirugía menor y la odontología y muchos cirujanos famosos adquirieron sus habilidades en las tiendas de los barberos. ( Traducción libre del original: Castiglioni, A History of Medicine, 2d ed, pp402, 568, 658
decs	32829	cirujanos barberos
decs	3349	Examinadores Médicos
decs	3349	examinador médico
decs	3349	examinadors médicos
decs	3349	Médico Examinador
decs	3349	médico forense
decs	3349	médico legista
decs	3349	Médicos designados para investigar todos los casos de muerte repentina o violenta
decs	3349	Médicos Examinadores
decs	3349	médicos forenses
decs	3349	médicos forenses e investigadores
decs	3349	Médicos Forenses y Examinadores
decs	3349	médicos legistas
decs	33885	médico asistencial de hospital
decs	33885	médicos de hospital
decs	33885	Médicos empleados para trabajar exclusivamente en el marco hospitalario, primordialmente en organizaciones de cuidados dirigidos. Ellos son los médicos de cabecera o principales responsables del paciente durante la hospitalización
decs	33885	Médicos Hospitalarios
decs	35137	bomberos
decs	35137	Brigada contra Incendio
decs	35137	Brigada de Incendio
decs	35137	Brigadas contra Incendios
decs	35137	Brigadas de Incendios
decs	35137	Cuerpo de Bomberos
decs	35137	Cuerpos de Bomberos
decs	35137	Profesionales o voluntarios miembros de un cuerpo de bomberos que están capacitados para suprimir el fuego y responder a emergencias relacionadas
decs	36365	asesores morales
decs	36365	Bioeticistas
decs	36365	Especialista en Bioética
decs	36365	Especialista en Ética
decs	36365	eticistas
decs	36365	Experto en Bioética
decs	36365	Experto en Ética
decs	36365	Personas formadas en la ética filosófica o teológica que trabajan en la clínica, con investigación , política pública , o a otros lugares donde se llevan sus conocimientos técnicos en el análisis de los dilemas éticos en las políticas o los casos. ( Traducción libre del original: Bioethics Thesaurus
decs	3739	asistentes dentales
decs	3739	enfermeras dentales
decs	3739	Enfermeras de Odontología
decs	3739	enfermeros dentales
decs	3739	Individuos que asisten al dentista o al higienista. dentário
decs	3740	auxiliares dentales
decs	3740	Personal cuyo trabajo es designado y supervisado por un dentista
decs	3740	recepcionista dental
decs	3740	recepcionistas dentales
decs	3770	higienistas dentales
decs	3770	Personas preparadas en una escuela reconocida o colégio odontológico y autorizadas, por el Estado en que residen, para ejercer la profilaxis bajo la dirección de un dentista licenciado
decs	37731	Educadores de la Salud
decs	37731	educadores de salud
decs	37731	educadores en salud
decs	37731	Profesionales que planifican, organizan y dirigen los programas de educación para la salud destinados a individuos, grupos y a la comunidad
decs	37732	abogados
decs	37732	Las personas cuya profesión consiste en dar asesoría legal y asistencia a los clientes y representarlos en asuntos legales. ( Traducción libre del original: American Heritage Dictionary, 3d ed
decs	3812	personal de odontología
decs	3812	Personal que proporciona servicio odontológico a pacientes en una clínica organizada, institución o agencia
decs	3813	Personal de Odontología en Hospital
decs	3813	Personal de odontología que ejerce en hospitales
decs	3813	personal hospitalario de odontología
decs	3813	personal odontológico hospitalario
decs	3815	Indivíduos responsables por la fabricación de dispositivos dentales
decs	3815	técnicos dentales
decs	3830	dentista
decs	3830	dentistas
decs	3830	Individuos autorizados para practicar la ODONTOLOGÍA
decs	3830	odontólogos
decs	3830	odontopediatra
decs	3830	odontopediatras
decs	3830	periodoncista
decs	3830	periodoncistas
decs	3830	Protesistas
decs	3831	Dentistas Mujeres
decs	3831	Dentistas que son mujeres
decs	3831	mujeres dentistas
decs	3831	mujeres odontólogas
decs	3831	odontólogas
decs	3831	Odontólogos Mujeres
decs	3851	denturismo
decs	3851	denturistas
decs	3851	mecánicos dentales
decs	3851	mecánicos de odontología
decs	3851	mecánicos odontológicos
decs	3851	Personas que fabrican y colocan DENTADURAS postizas sin la supervisión de dentistas. ( Traducción libre del original: Stedman's Medical Dictionary, 27 a ed) Ellos pueden o no tener educación formal en ciencias de la salud , pero están bien versados en el arte de la construcción de prótesis dentales
decs	4709	Auxiliares de Urgencia
decs	4709	auxiliares de urgencias médicas
decs	4709	auxiliares tecnicos de urgencias médicas
decs	4709	paramédicos de emergencias
decs	4709	Paramédicos de Urgencia
decs	4709	Personal paramédico capacitado para proporcionar atención basica de emergência y de protección a la vida, bajo la supervisión de médicos y/o enfermeras. Estos servicios pueden ser ejecutados fuera de una unidad de emergência, en una ambulancia o en una institución de atención a la salud
decs	4709	técnicos auxiliares de emergencias
decs	4709	técnicos de emergencias médicas
decs	4709	técnicos de urgencias médicas
decs	490	Asistentes de Salud
decs	490	auxiliares de clínica
decs	490	Individuos que reciben capacitación , formal o en el trabajo , para asistir como auxiliares (de farmacia , de médicos , etc) al personal profesional altamente capacitado
decs	490	paramédico
decs	490	paramédicos
decs	490	personal paramédico
decs	490	profesionales paramédicos
decs	490	Técnicos en Salud
decs	490	técnicos medios en salud
decs	490	técnicos sanitarios auxiliares
decs	490	Trabajadores de Apoyo de la Salud
decs	5278	cuerpo de profesores
decs	5278	cuerpo docente
decs	5278	Docente
decs	5278	Docentes
decs	5278	Educador
decs	5278	Educadores
decs	5278	Personal DOCENTE y administrativo con rango académico en una institución educativa postsecundaria
decs	5278	Profesor
decs	5278	Profesora
decs	5278	profesorado
decs	5278	Profesores
decs	5278	profesores docentes
decs	5278	profesores universitarios
decs	5278	profesor universitario
decs	5279	cuerpo docente de odontología
decs	5279	Docente de Odontología
decs	5279	docentes de odontología
decs	5279	El profesorado y miembros del personal administrativo que tienen rango académico en una escuela de odontología
decs	5279	profesorado de odontología
decs	5280	cuerpo docente de medicina
decs	5280	Docente Médico
decs	5280	docentes de medicina
decs	5280	Docentes Médicos
decs	5280	Personal docente y administrativo con rango académico en una escuela de medicina
decs	5280	profesorado de medicina
decs	5281	cuerpo docente de enfermería
decs	5281	Docente de Enfermería
decs	5281	docentes de enfermería
decs	5281	El profesorado y miembros del personal administrativo que tienen rango académico en una escuela de enfermería
decs	5281	profesorado de enfermería
decs	52951	anatomistas
