9314006	técnico especialista en metalurgia de extracción
9544008	supervisor del servicio de transporte aéreo
9592008	bombero que presta servicios en un barco
9610005	otro aislador
9610005	otros aisladores
9658001	impresor con clisés
9700008	operador de destilador intermitente (procesos químicos, excepto petróleo)
9710004	dibujante eléctrico
9731001	pescador de aguas nacionales y costeras
9948003	profesor en ciencias agrícolas (nivel terciario)
10014006	otros herreros, fabricantes de herramientas y operadores de herramientas eléctricas
10054008	otros pescadores, cazadores y trabajadores afines
10130000	demostrador
10130000	modelo de muestra
10207001	estibador
10207001	obrero de muelles
10284005	detective
10285006	trefilador (de máquina)
10287003	codificador (procesamiento de datos)
10323004	fabricante de hojas de metales preciosos
10463002	viajante comercial
10569000	disecador
10569000	taxidermista
10606001	impresor de rotograbado
10721000	conductor
10754003	operador de reactor eléctrico
10773004	armador y reparador de instrumentos de precisión
10773004	fabricante y reparador de instrumentos de precisión
10774005	otros moldeadores de metal y armadores de machos de fundición
10797008	peón lechero
10880008	asistente (veterinaria)
10925000	pulidor de láminas de vidrio
10963008	técnico especialista en ingeniería mecánica (motores)
10975003	controlador del tránsito aéreo
10978001	operador de lavandería
11015003	ministro religioso
11088008	operador de triturador (procesos químicos y afines)
11125006	instalador de transformadores eléctricos
11205001	juez
11313002	otros granjeros que trabajan en la cosecha y recolección de vegetales
11318006	depilador
11324000	fabricante de helado
11324000	heladero
11357003	pescador de alta mar
11460006	otros carniceros y preparadores de carne
11533002	encuadernador de libros (máquina)
11629001	pagador
11629001	recibidor
11661002	neuropatólogo
11677001	otros grabadores de vidrio
11911009	nefrólogo
11935004	obstetra
11947005	confeccionador de pipas
11956002	cestero
12081004	montador de equipos eléctricos
12106005	guardafaro
12106005	torrero
12108006	examinador de géneros
12108006	examinador de telas
12108006	examinador textil
12249001	empleado de biblioteca
12283008	marinero matriculado
12475000	dueño (comercio mayorista)
12508002	constructor de neumáticos
12514009	barbero
12522002	operador de evaporador
12539000	ahumador de carnes y pescados
12773008	cosechador de caña de azúcar
12877000	abogado
12877000	doctor en leyes
12910007	trabajador en tratamiento de madera
12919008	actor
12955000	camarero, servicio formal
12955000	mozo, servicio formal
12974008	otros profesores universitarios y de nivel terciario
13096006	hornero de cerámicas y porcelanas
13135009	otros conductores de animales y de vehículos de tracción animal
13135009	otros conductores de animales y de vehículos de tracción a sangre
13320000	operador de cabina de proyecciones
13510006	cocedor (procesos químicos y afines)
13542000	ingeniero especialista en minería
13580004	auxiliar de odontología escolar
13610002	otro procesador de metales
13610002	otros procesadores de metal
13637000	mucama, asistente personal
13688002	tejedor de Jacquard
13899003	administrador de escuela primaria
13921008	otros agrónomos y científicos afines
14000000	otros cortadores, ahormadores, costureros de zapatos y trabajadores de áreas relacionadas
14076007	cosechador
14076007	labrador
14109002	roblonador neumático
14202004	otros electricistas de obras
14202004	otros instaladores del cableado eléctrico
14320005	operador de digestor
14406004	oficial de policía
14406004	policía
14406004	policías
14475004	cantero (manual)
14486002	operador de máquina fabricadora de papel (al agua)
14593001	aislador de calderas y tuberías
14613005	rabino ordenado
14613005	rabí ordenado
14618001	colocador del cableado de un puente colgante
14640005	otro plateador y recubridor de metales
14640005	otros plateadores y recubridores de metales
14698002	microbiólogo médico
14777008	otros cocedores, tostadores y tratadores de calor afines
14777008	otros cocineros, asadores y tratadores de calor afines
14831008	cantante
14868006	instalador de dispositivos de distribución y mecanismos de control eléctricos
14913008	pesador
14928008	físico
14987001	economista
15172001	soldador
15273000	peón encargado del ganado porcino
15299007	técnico especialista en extracción de petróleo y gas natural
15312000	operador de acondicionador de tabaco
15348003	operador de equipamiento de radiodifusión y teledifusión
15407000	etiquetador a máquina
15407000	rotulador mecánico
15464005	operador de máquina de tejer (calcetería)
15603006	otro preparador de pulpa para papel
15603006	otros preparadores de pulpa para papel
15714002	pasteurizador de productos lácteos
15894006	otros técnicos especialistas en ingeniería eléctrica y electrónica
15923009	soldador (manual)
15980009	mecánico de autocamiones
15980009	mecánico de camiones
16007000	operador de prensadora de madera terciada
16141006	peón encargado del criadero de aves de corral
16215006	químico analítico
16288001	moldeador en suelos y pozos
16305002	ingeniero agrícola
16367007	otro ingeniero químico
16367007	otros ingenieros especialistas en química
16367007	otros ingenieros químicos
16414008	mecánico aeronáutico
16446008	dibujante mecánico
16587007	otros bacteriólogos, farmacólogos y científicos afines
16588002	peón encargado de los animales de piel
16590001	colocador de cristales en vehículos
16595006	fundidores (convertidores y refinadores de metales no ferrosos)
16818001	instalador electrónico (equipamiento médico)
16849006	funcionario ejecutivo de gobierno
16887003	otro pintor, construcción
16887003	otros pintores, construcción
16895004	ajustador y ensamblador de motor de barco
16905005	cosechador de huerto, viñedo y árboles y arbustos semejantes
17009005	pintor de edificios
17050002	director de cine, radio y televisión
17064002	reparador de telas
17064002	reparador textil
17065001	paragüero
17075003	excavador
17088000	aislador de edificios (máquina)
17242000	asistente contable
17242000	empleado administrativo
17559009	operador de radio de barco
17561000	cardiólogo
17575007	marcador de metal para construcción
17713009	asistente de baño
17729001	litógrafo
17825004	gerente de investigación y desarrollo
17915008	vendedor ambulante
18042009	endurecedor
18158009	técnico especialista en ingeniería aeronáutica
18184003	encargado de flotación
18308005	mecánico de maquinaria agrícola
18309002	astrólogo y adivino
18376005	artista que realiza exposiciones
18482007	pintor de carteles y letreros
18537005	bacteriólogo
18567004	montador de tuberías de barcos
18567004	montador de tuberías marinas
18580001	otros lavanderos, tintoreros y planchadores
18803008	dermatólogo
18850004	hematólogo de laboratorio
18851000	operador de máquinas refinadoras (aceites y grasas)
18976003	agrimensor
19098000	otros sastres, modistos, costureros, tapiceros y trabajadores afines
19226004	esmerilador de madera
19244007	odontólogo geriátrico
19361007	entarimador
19404003	tratador de petróleo crudo (yacimiento petrolífero)
19459004	otro fabricante de herramientas, moldes metálicos para fundición Y/O metalúrgico
19459004	otros fabricantes de herramientas, metalistas Y/O metaleros
19461008	consejero en metodología educativa
19461008	pedagogo
19488003	obrero de demolición
19544008	estadístico (estadística aplicada)
19623003	operador de taladro
19623003	taladrador
19656002	gerente de un comercio mayorista
19667001	técnico especialista en física
19700008	guardián
19700008	sereno
19700008	velador
19700008	vigilante
19709009	batanero de telas
19753004	fabricante de barnices
19779008	salchichero
19790003	operador de compresor de gas
19844000	operador de máquina excavadora de zanjas
19895003	otros conservadores de alimentos
19980001	fabricante de instrumentos de cuerda
20090002	otros veterinarios
20145008	especialista en prótesis dental removible
20173005	inspector del servicio de transporte terrestre de pasajeros
20222007	analista de sistemas
20289001	electricista de edificios
20390008	supervisor y capataz general, procesamiento de metal
20482007	otros empleados de almacén
20548003	operador de pantógrafo de grabado
20549006	otros procesadores químicos y trabajadores afines
20609009	templista y marinista
20628002	operador de separador centrífugo
20654005	especialista en salvatajes durante un incendio
20662002	químico, general
20758001	fotógrafo, ilustrador comercial
20923008	trabajador a cargo del cálculo de los materiales en las construcciones
20972001	supervisor de ferrocarril
21022007	ajustador y ensamblador de máquina metalúrgica
21022007	ajustador y montador de máquina de metalistería
21035003	otros estereotipadores y operadores de electrotipia
21045001	impresor de prensa rotativa
21048004	joyero
21073004	operador de herramienta eléctrica
21083000	gerente de ventas (excepto comercios mayoristas y minoristas)
21097008	moledor de granos
21132003	fabricante de tapices (manual)
21198001	encargado de carbonatación (refinamiento de azúcar)
21230004	ingeniero especialista en química
21230004	ingeniero químico
21253003	jurista (excepto abogado o juez)
21274002	operador de martillo de fragua
21298009	conserje (edificio de departamentos)
21318007	dactilógrafo
21318007	mecanógrafo
21352005	otros cajistas y tipógrafos
21352005	otros linotipistas y tipógrafos
21364002	otros ajustadores de maquinaria, montadores de máquinas y fabricantes de instrumentos de precisión (excepto eléctricos)
21365001	dentista especializado
21407008	deportista profesional
21450003	neuropsiquiatra
21450003	neurosiquiatra
21463009	mecánico de maquinaria de carpintería
21552009	fabricante de bolsas y sobres de papel (máquina)
21640005	operador de máquina contable
21682009	galvanizador
21693006	revocador de fibras
21715007	especialista en personal
21715007	especialista en recursos humanos
21866005	colocador de ladrillos refractarios
21872005	operador de castillete (pozos de petróleo y gas)
22285002	otros instaladores electrónicos
22368001	director deportivo
22376004	curtidor
22376004	tanador
22376004	zurrador
22412006	profesor de ciencias agrícolas (nivel secundario)
22425003	operador de cámara de televisión
22429009	templador de vidrio
22452008	orfebre y platero
22452008	orífice y platero
22515006	enfermero
22515006	practicante
22576003	escultor
22731001	cirujano ortopédico
22828009	reparador de joyas
22835001	ingeniero naval
22983004	cirujano torácico
23013000	impresor fotográfico
23181005	electricista de teatros y estudios
23249006	incrustador de marquetería
23249006	incrustador de taracea
23249006	inscrustador de taracea
23274009	clasificador de piedras
23278007	médico de salud comunitaria
23278007	médico sanitarista
23330005	especialista en sueldos y jornales
23372006	ensamblador de productos de plástico
23390007	cimentador (pozos de petróleo y gas)
23429004	cigarrera (máquina)
23429004	máquina fabricadora de cigarros (máquina)
23452000	cuentista
23452000	narrador
23460004	operador de máquina de prensado/estampado
